index,exposure,result
3,49,2464.02
4,49,5578.14
5,49,5654.1
6,49,8956.86
7,49,12959.9
8,49,21108.4
9,49,30822.8
10,49,42937.1
11,49,55370.7
12,49,84694.6
13,49,77918.8
14,49,75199.4
15,49,60670.5
16,49,64102.4
17,49,62331.8
18,49,44839.1
19,49,30941.7
0,49,9712.59
1,49,18526.1
2,49,21821.3
3,49,31047.5
4,49,34361.8
5,49,38546.5
6,49,51018.7
7,49,361527
8,49,147920
9,49,218074
10,49,166139
11,49,90539.5
12,49,231613
13,49,397050
14,49,176546
15,49,186302
16,49,230889
17,49,71475.7
18,49,61915.7
19,49,97744.5
0,49,2578.19
1,49,2703
2,49,3385.58
3,49,2530.51
4,49,2037.64
5,49,2234.07
6,49,2312.06
7,49,3252.19
8,49,4313.26
9,49,5586.42
10,49,7590.12
11,49,9520.78
12,49,9547.87
13,49,10901.4
14,49,17195.8
15,49,14244
16,49,21421.3
17,49,20662
18,49,23044
19,49,28686.8
0,49,2778.53
1,49,3144.06
2,49,5766.33
3,49,8177.73
4,49,3474.98
5,49,4240.63
6,49,6567.89
7,49,8459.03
8,49,5877.93
9,49,10770.9
10,49,10034.3
11,49,10239
12,49,9641.79
13,49,11161.8
14,49,13103.8
15,49,16394.8
16,49,20340.5
17,49,25302.5
18,49,28775.4
19,49,28087.5
0,50,979.086
1,50,1106.5
2,50,1323.1
3,50,1681.92
4,50,2002
5,50,2543.23
6,50,2839.45
7,50,3278.53
8,50,3875.76
9,50,4289.12
10,50,4924.5
11,50,5672.54
12,50,5702.25
13,50,6006.32
14,50,7643.71
15,50,8579.11
16,50,10448.8
17,50,12304.2
18,50,9953.23
19,50,10062.4
0,50,3823.99
1,50,3938.84
2,50,3744.41
3,50,5999.86
4,50,6327.67
5,50,11514.8
6,50,13318.3
7,50,13538.5
8,50,19305.4
9,50,23088.8
10,50,26105.6
11,50,30980.1
12,50,30182.5
13,50,29799.3
14,50,38414.8
15,50,41504.9
16,50,46609.3
17,50,46763.6
18,50,47923.8
19,50,47173.9
0,50,2343.26
1,50,5385.99
2,50,10848.6
3,50,2458.76
4,50,2163.75
5,50,2178.84
6,50,3553.71
7,50,3217.91
8,50,7559.29
9,50,10428.9
10,50,13160.4
11,50,16261.1
12,50,26641.1
13,50,29082.4
14,50,26459.9
15,50,29836.1
16,50,15141.3
17,50,31452.3
18,50,26610.7
19,50,41397.9
0,50,3356.65
1,50,2568.72
2,50,3011.45
3,50,2871.03
4,50,5438.88
5,50,4241.32
6,50,3509.05
7,50,6344.7
8,50,9086.39
9,50,4740.96
10,50,4708.71
11,50,3104.38
12,50,3985.22
13,50,3616.17
14,50,4954.9
15,50,4824.34
16,50,5437.2
17,50,9137.12
18,50,13662.7
19,50,20791.3
0,50,4554.11
1,50,4649.91
2,50,5107.44
3,50,9921.77
4,50,12440.5
5,50,14932.2
6,50,19182.2
7,50,25423
8,50,30777.9
9,50,26790.5
10,50,25293.7
11,50,24139.4
12,50,20547.9
13,50,30628.9
14,50,39777.1
15,50,54685.3
16,50,19243.4
17,50,19409.9
18,50,19227.7
19,50,18924.7
0,51,6777.34
1,51,8983.48
2,51,13714
3,51,31009.1
4,51,35413
5,51,5488.63
6,51,34429.5
7,51,26156.4
8,51,31750.4
9,51,4333.19
10,51,6091.38
11,51,28361.3
12,51,39669.6
13,51,74809.6
14,51,144334
15,51,117339
16,51,89521.3
17,51,284167
18,51,326889
19,51,214049
0,51,9433.8
1,51,12993.8
2,51,21368.8
3,51,38440.5
4,51,76137.9
5,51,125406
6,51,188767
7,51,414798
8,51,477704
9,51,265052
10,51,352300
11,51,296416
12,51,199181
13,51,227608
14,51,209690
15,51,189343
16,51,246461
17,51,156572
18,51,150403
19,51,185640
0,51,1731.97
1,51,2124.67
2,51,2174.77
3,51,3412.62
4,51,5116.8
5,51,4581.98
6,51,6072.29
7,51,9067.7
8,51,9087.12
9,51,43062.1
10,51,564726
11,51,348410
12,51,102971
13,51,67954.6
14,51,70803.1
15,51,57750.1
16,51,72276.4
17,51,33594.5
18,51,32976.3
19,51,25228.9
0,51,7727.49
1,51,7920.06
2,51,10721
3,51,6646.81
4,51,6472.04
5,51,11587.4
6,51,14098.5
7,51,15545.7
8,51,15408.5
9,51,31135.5
10,51,45613
11,51,102648
12,51,92022.4
13,51,170549
14,51,91559.9
15,51,68383.7
16,51,62265.3
17,51,55269.5
18,51,39968.6
19,51,41078.6
0,51,2305.88
1,51,2043.66
2,51,2203.23
3,51,2283.4
4,51,2986.05
5,51,4733.13
6,51,4382.82
7,51,36234.9
8,51,29805.4
9,51,32757.7
10,51,8961.2
11,51,12310.1
12,51,22006.6
13,51,24733
14,51,27994.9
15,51,33475
16,51,21746.4
17,51,23552.8
18,51,21526.6
19,51,16126.8
0,52,6581.72
1,52,10125.3
2,52,8755.23
3,52,8307.72
4,52,7683.03
5,52,7717.87
6,52,9167.93
7,52,4304.33
8,52,3644.58
9,52,4454.84
10,52,5458.12
11,52,7363.5
12,52,7678.08
13,52,9024.38
14,52,11067.1
15,52,10735.4
16,52,13529
17,52,12711
18,52,10328.6
19,52,11474.6
0,52,1778.49
1,52,2614.7
2,52,3577.9
3,52,4079.01
4,52,4115.01
5,52,6650.35
6,52,8485.72
7,52,11622.3
8,52,11811.5
9,52,15190.1
10,52,16686.9
11,52,15152.3
12,52,19799
13,52,21518.8
14,52,13722.3
15,52,22679.5
16,52,11828.2
17,52,11237.6
18,52,10329.5
19,52,11742
0,52,5501.2
1,52,8279.62
2,52,7628.15
3,52,7480.2
4,52,7576.71
5,52,6537.83
6,52,6112.83
7,52,4031.86
8,52,3309.23
9,52,2280.04
10,52,3321.08
11,52,3179.35
12,52,3720.96
13,52,3364.56
14,52,4219.6
15,52,5135.47
16,52,6452.94
17,52,6722.64
18,52,6193.8
19,52,5487.71
0,52,2617.53
1,52,4051.43
2,52,3751.88
3,52,4667.12
4,52,4458.56
5,52,5720.6
6,52,4929.82
7,52,4661.53
8,52,6367.16
9,52,5982.01
10,52,5638.64
11,52,39294.4
12,52,15085.3
13,52,16487.6
14,52,26633.2
15,52,31207.3
16,52,22546.9
17,52,37300.5
18,52,42729.5
19,52,56831.8
0,52,6110.45
1,52,5689.51
2,52,6146.91
3,52,5394.63
4,52,7406.42
5,52,8484.93
6,52,11407.8
7,52,17059.3
8,52,23306
9,52,37432.4
10,52,39994.3
11,52,84442
12,52,65297.4
13,52,69744.8
14,52,74797.3
15,52,73765.1
16,52,71003.6
17,52,62080.1
18,52,54762.4
19,52,50402.1
0,53,3071.21
1,53,3309.28
2,53,3521.73
3,53,4999.59
4,53,5875.18
5,53,8552
6,53,9172.69
7,53,12034.9
8,53,12615
9,53,10796.8
10,53,21375.6
11,53,29357.5
12,53,36631.4
13,53,60576.2
14,53,72499.6
15,53,80161.8
16,53,88878.3
17,53,88215.6
18,53,76188.6
19,53,77795.9
0,53,5505.54
1,53,5328.92
2,53,4325.18
3,53,4133.42
4,53,4906.74
5,53,2666.78
6,53,3078.69
7,53,4415.48
8,53,4699.01
9,53,6108.91
10,53,4584.57
11,53,5575.93
12,53,6379.11
13,53,5631.39
14,53,5568.9
15,53,3114.22
16,53,3562.71
17,53,10949.2
18,53,13758.5
19,53,10982.3
0,53,4861.3
1,53,6487.59
2,53,13406.2
3,53,15251.3
4,53,15586.8
5,53,31358.6
6,53,28827.6
7,53,37652.4
8,53,49850
9,53,56706.1
10,53,61546.4
11,53,25826.8
12,53,41578.7
13,53,39505
14,53,38907.8
15,53,43515
16,53,46369
17,53,42378.6
18,53,49084.9
19,53,44816.3
0,53,1464.01
1,53,1613.87
2,53,1822.42
3,53,2871.09
4,53,4686.55
5,53,9754.58
6,53,8399.55
7,53,10406.9
8,53,12011.6
9,53,16180.3
10,53,18611.1
11,53,20969.5
12,53,19204.7
13,53,24283.5
14,53,23038.9
15,53,23718.7
16,53,29977.8
17,53,36851.1
18,53,18806.7
19,53,17719
0,53,3064.53
1,53,2979.7
2,53,2308.66
3,53,1720.52
4,53,1712.01
5,53,2102.68
6,53,2272.84
7,53,2634.24
8,53,2414.69
9,53,2468.06
10,53,2924.15
11,53,3189.71
12,53,4044.52
13,53,3937.18
14,53,5229.27
15,53,5031.02
16,53,5375.64
17,53,5173.2
18,53,4803.77
19,53,4886.78
0,54,7719.14
1,54,9503.34
2,54,16561.5
3,54,26795.1
4,54,44582.1
5,54,59927.4
6,54,68703.1
7,54,70080.5
8,54,68300.2
9,54,59691.1
10,54,56927.8
11,54,73309.7
12,54,153835
13,54,378365
14,54,331444
15,54,331321
16,54,231576
17,54,315945
18,54,303440
19,54,217781
0,54,3512.42
1,54,3740.52
2,54,5613.95
3,54,5428.06
4,54,7019.94
5,54,7570.14
6,54,7282.89
7,54,10916.5
8,54,8301.03
9,54,10315
10,54,10257.8
11,54,11785.5
12,54,12904.2
13,54,17161.2
14,54,16130.7
15,54,15734.5
16,54,16551.6
17,54,15626
18,54,13071.5
19,54,13581.1
0,54,998.275
1,54,1221.82
2,54,888.021
3,54,1033.51
4,54,1321.34
5,54,1525.33
6,54,2225.79
7,54,2007.9
8,54,1826.82
9,54,1369.34
10,54,1423.32
11,54,1631.89
12,54,1870.01
13,54,2351.45
14,54,2494.61
15,54,3041.69
16,54,3997.35
17,54,5198.08
18,54,4584.81
19,54,4756.83
0,54,2620.48
1,54,2941.1
2,54,3202.07
3,54,3890.83
4,54,5462.32
5,54,6853.34
6,54,9691.56
7,54,14103.7
8,54,20769.2
9,54,20858.8
10,54,28835
11,54,35008.1
12,54,47372
13,54,42364.6
14,54,45683.6
15,54,50125
16,54,61453.6
17,54,28082.4
18,54,28099.7
19,54,32230.2
0,54,3259.26
1,54,4114.31
2,54,4736.54
3,54,4868.95
4,54,3958.83
5,54,4349.8
6,54,6715.08
7,54,11267.2
8,54,13263.6
9,54,12508.9
10,54,11679.1
11,54,13114.4
12,54,16525.7
13,54,30156.2
14,54,27723.5
15,54,19873.5
16,54,26304.6
17,54,24310.3
18,54,20578.6
19,54,12755.1
0,55,1740.1
1,55,1894.7
2,55,2185.21
3,55,1875.51
4,55,2688.14
5,55,3441.55
6,55,3186.14
7,55,3924.32
8,55,3265.75
9,55,4023.68
10,55,3956.97
11,55,4412.7
12,55,4608.03
13,55,7143.33
14,55,8436.63
15,55,8696.12
16,55,9251.74
17,55,9669.81
18,55,8644.14
19,55,9316.7
0,55,2950
1,55,4269.25
2,55,4060.21
3,55,4305.52
4,55,5936.65
5,55,6175.6
6,55,4802.78
7,55,4437.6
8,55,5419.25
9,55,7165.2
10,55,7287.1
11,55,15072.7
12,55,16079.6
13,55,16125.2
14,55,18072.7
15,55,24563
16,55,21440.1
17,55,22677.7
18,55,23203.3
19,55,34327.6
0,55,2624.17
1,55,2687.59
2,55,4106.83
3,55,5845.49
4,55,8754.58
5,55,17456.3
6,55,16119.4
7,55,19058.4
8,55,20487.8
9,55,12892
10,55,12644.2
11,55,15656.6
12,55,53389.1
13,55,82807.4
14,55,45234.3
15,55,49346.7
16,55,44254.4
17,55,41223.1
18,55,48899.1
19,55,48910.6
0,55,2996.17
1,55,1808.18
2,55,2319.64
3,55,2768.45
4,55,2895.94
5,55,3389.95
6,55,4238.44
7,55,6240.11
8,55,7102.17
9,55,7853.18
10,55,8260.23
11,55,4712.79
12,55,6288.22
13,55,4038.55
14,55,7115.18
15,55,4852.54
16,55,6445.08
17,55,7363.74
18,55,6915.84
19,55,5925.2
0,55,2091.12
1,55,2116.46
2,55,2075.3
3,55,2066.49
4,55,2245.61
5,55,1972.01
6,55,1786.19
7,55,1578.09
8,55,2408.03
9,55,2490.57
10,55,2527.74
11,55,1838.63
12,55,1915.9
13,55,3052.23
14,55,2024.39
15,55,2444.53
16,55,2567.14
17,55,3154.74
18,55,3303.49
19,55,3101.04
0,56,5254.57
1,56,6462.03
2,56,9720.04
3,56,11925.9
4,56,16716
5,56,27427.1
6,56,16048.7
7,56,46560.3
8,56,33100.6
9,56,45208.6
10,56,48668.5
11,56,49493.4
12,56,58524.6
13,56,61302.3
14,56,64651.7
15,56,66271.6
16,56,62065
17,56,49606.5
18,56,48499.1
19,56,35837.5
0,56,2968.63
1,56,3578.78
2,56,5158.09
3,56,5852.17
4,56,10989.9
5,56,8385.65
6,56,8683.7
7,56,8223.52
8,56,9170.04
9,56,10556.4
10,56,12909.4
11,56,17125.3
12,56,24357.6
13,56,30994.4
14,56,39463.2
15,56,38462.5
16,56,29813.7
17,56,25351.2
18,56,22602.3
19,56,21101
0,56,1929.48
1,56,1893.74
2,56,2039.25
3,56,2525.34
4,56,3300.54
5,56,3929.98
6,56,3266.57
7,56,3695.9
8,56,5383.93
9,56,6746.86
10,56,6581.53
11,56,6803.09
12,56,7483.5
13,56,7910.11
14,56,7381.91
15,56,7845.08
16,56,11027.2
17,56,11782.6
18,56,12149.4
19,56,16171.2
0,56,4620.11
1,56,6211.32
2,56,7432.02
3,56,8492.02
4,56,10244.8
5,56,13003.6
6,56,19111.3
7,56,18164.4
8,56,18978.9
9,56,20754.3
10,56,22152.2
11,56,23893.2
12,56,22121.5
13,56,24252.2
14,56,24485.6
15,56,28648
16,56,30321.7
17,56,26999.8
18,56,29889.1
19,56,31660.6
0,56,2167.26
1,56,2180.14
2,56,4507.26
3,56,4619.97
4,56,3967.44
5,56,3292.27
6,56,4441.34
7,56,2233.16
8,56,2266.93
9,56,2948.13
10,56,8489.63
11,56,8644.38
12,56,5952.42
13,56,9999.05
14,56,14412.4
15,56,9461.95
16,56,10580.5
17,56,7972.83
18,56,12190.4
19,56,16066
0,57,1940.73
1,57,1981.28
2,57,2192.22
3,57,2098.61
4,57,2958.94
5,57,2806.03
6,57,3103.92
7,57,3685.9
8,57,5503.65
9,57,8957.41
10,57,11737.9
11,57,14541.4
12,57,18571.8
13,57,25905.8
14,57,29508.9
15,57,37567.8
16,57,13469.2
17,57,13193.5
18,57,13943
19,57,14822.5
0,57,7250.27
1,57,8214.02
2,57,10953.8
3,57,19476.3
4,57,38421.7
5,57,58284.5
6,57,67435.7
7,57,317060
8,57,958109
9,57,2.11904e+06
10,57,1.45738e+07
11,57,1.9756e+07
12,57,6.38478e+07
13,57,1.9533e+07
14,57,4.50166e+07
15,57,1.25158e+07
16,57,6.95176e+06
17,57,4.67458e+07
18,57,4.73629e+07
19,57,8.71643e+06
0,57,4941.18
1,57,3937.6
2,57,4337.38
3,57,5648.58
4,57,8626.42
5,57,8201.77
6,57,9174.71
7,57,9245.44
8,57,10079.3
9,57,9826.42
10,57,11211.4
11,57,12209.6
12,57,14345.7
13,57,17068.4
14,57,17697.3
15,57,20321.1
16,57,20702.5
17,57,21907.8
18,57,21104.9
19,57,19278
0,57,1345.95
1,57,1588.98
2,57,2017.55
3,57,2967.25
4,57,4971.64
5,57,4272.95
6,57,3742.3
7,57,3116.16
8,57,3119.26
9,57,1799.01
10,57,1935.77
11,57,1820.24
12,57,2178.97
13,57,3489.7
14,57,2609.37
15,57,3196.02
16,57,3998.84
17,57,4158.73
18,57,3483.21
19,57,3422.95
0,57,6358.94
1,57,6555.77
2,57,7733.7
3,57,14240.2
4,57,7157.45
5,57,7422.84
6,57,5521.13
7,57,4692.74
8,57,4383.47
9,57,6740.45
10,57,8208.37
11,57,18563.2
12,57,39106.8
13,57,73118.6
14,57,99369.1
15,57,119660
16,57,124935
17,57,125996
18,57,124747
19,57,93881.8
0,58,2600.06
1,58,2170.91
2,58,3131.63
3,58,4330.97
4,58,5941.33
5,58,8756.38
6,58,13423.4
7,58,12411
8,58,17472.3
9,58,16625.8
10,58,24147.7
11,58,20203.9
12,58,21507.2
13,58,37375.6
14,58,44379.3
15,58,31422.3
16,58,32633.9
17,58,38794.9
18,58,47600.3
19,58,35251
0,58,1353.92
1,58,1317.84
2,58,1188.01
3,58,1197.71
4,58,1339.17
5,58,1378.77
6,58,1523.02
7,58,2208.8
8,58,2398.98
9,58,3147.95
10,58,2837.45
11,58,2664.73
12,58,2526.61
13,58,2595.86
14,58,2997.85
15,58,3121.4
16,58,3336.66
17,58,3608.85
18,58,3362.64
19,58,3250.92
0,58,5371.23
1,58,7551.65
2,58,14528
3,58,21275.2
4,58,15282.9
5,58,3843.06
6,58,5194.25
7,58,5945.89
8,58,4958.16
9,58,6824.42
10,58,12259.2
11,58,15810.1
12,58,32239
13,58,55368.8
14,58,113893
15,58,182971
16,58,169130
17,58,191946
18,58,155412
19,58,110802
0,58,4572.8
1,58,4668.71
2,58,5790.22
3,58,7467.85
4,58,7057.53
5,58,7705.92
6,58,7289.33
7,58,9905.59
8,58,10767.5
9,58,12028
10,58,14575.7
11,58,13950.7
12,58,23005.1
13,58,25851.6
14,58,30053
15,58,47061
16,58,50852.4
17,58,59002.5
18,58,56858.9
19,58,57021.8
0,58,6134.85
1,58,9746.81
2,58,12863.5
3,58,22183.3
4,58,44106.2
5,58,55144.3
6,58,137804
7,58,368289
8,58,5.49029e+06
9,58,2.85819e+06
10,58,7.41571e+06
11,58,4.53676e+07
12,58,4.12331e+06
13,58,2.29859e+06
14,58,2.65413e+06
15,58,9.05067e+06
16,58,1.34614e+06
17,58,5.52494e+06
18,58,2.32972e+06
19,58,2.392e+06
0,59,8160.58
1,59,7507.2
2,59,12800.3
3,59,13063.4
4,59,15133.4
5,59,15494.1
6,59,13781.2
7,59,14951.9
8,59,16223.2
9,59,23410.8
10,59,27237.8
11,59,35967.2
12,59,43671.5
13,59,56421.6
14,59,59453.9
15,59,75419.8
16,59,69639.5
17,59,48244
18,59,48279.3
19,59,51670.3
0,59,5411.16
1,59,11000.6
2,59,15212.1
3,59,18415.2
4,59,23659.9
5,59,24154
6,59,26587.4
7,59,26497.9
8,59,30155.4
9,59,41938.6
10,59,58530.6
11,59,80527.1
12,59,108987
13,59,124722
14,59,154269
15,59,148916
16,59,132448
17,59,129585
18,59,118356
19,59,124032
0,59,4075.09
1,59,3538.83
2,59,7321.34
3,59,10196.3
4,59,16819.2
5,59,23424.7
6,59,19599.3
7,59,13957.3
8,59,32634.7
9,59,40473.7
10,59,54318.2
11,59,80892.2
12,59,139924
13,59,136248
14,59,118004
15,59,88262.1
16,59,84221.8
17,59,78656.3
18,59,66449.1
19,59,64786.6
0,59,2710.49
1,59,3143.33
2,59,4361.76
3,59,7569.42
4,59,13385
5,59,21796.4
6,59,36183.6
7,59,35333.6
8,59,30290.5
9,59,48941.8
10,59,38968.6
11,59,45466.2
12,59,59263
13,59,79926.8
14,59,88006.4
15,59,131101
16,59,140596
17,59,116574
18,59,100179
19,59,88533
0,59,12254.2
1,59,21951.1
2,59,11475.5
3,59,17218.5
4,59,13291.3
5,59,11714.8
6,59,15827.3
7,59,12986.1
8,59,9075.53
9,59,10143.6
10,59,12848.1
11,59,13857
12,59,15721.8
13,59,15190.4
14,59,13796.8
15,59,14558.9
16,59,10008.8
17,59,8038.62
18,59,6708.94
19,59,6815.73
0,60,2593.55
1,60,3065.29
2,60,9181.12
3,60,9516.15
4,60,9086.16
5,60,8822.26
6,60,9540.47
7,60,8377
8,60,11228.7
9,60,8469.67
10,60,16176.2
11,60,12317.6
12,60,7785.77
13,60,8773.95
14,60,8882.84
15,60,16152.1
16,60,14807.3
17,60,22489.5
18,60,25663.4
19,60,19621.8
0,60,1532.81
1,60,1720.2
2,60,1588.25
3,60,4277.83
4,60,6626.7
5,60,6758.3
6,60,7638.64
7,60,6150.92
8,60,10383.1
9,60,11538.3
10,60,14430.5
11,60,14747.3
12,60,39485.1
13,60,87746.9
14,60,70051.5
15,60,45539.5
16,60,28085.9
17,60,21237.4
18,60,18112.2
19,60,17070
0,60,5868.3
1,60,8318.08
2,60,11913.3
3,60,22653.1
4,60,39382.2
5,60,56846.8
6,60,149031
7,60,309436
8,60,914560
9,60,4.99785e+06
10,60,3.30767e+06
11,60,6.63188e+07
12,60,1.7134e+06
13,60,5.20472e+06
14,60,9.70949e+07
15,60,1.34498e+07
16,60,5.94223e+07
17,60,1.37238e+08
18,60,1.16156e+08
19,60,2.60902e+07
0,60,4965.46
1,60,5538.83
2,60,6512.59
3,60,6818.73
4,60,7485.67
5,60,13329.8
6,60,15193.3
7,60,20191.9
8,60,22861.2
9,60,21928.4
10,60,25790.5
11,60,19594.1
12,60,24655.7
13,60,27476.1
14,60,26936.4
15,60,27838.3
16,60,32703.8
17,60,31426.7
18,60,30820.3
19,60,29310.2
0,60,2313.77
1,60,2085.59
2,60,2019.65
3,60,2275.75
4,60,1689.04
5,60,4222.94
6,60,5442.62
7,60,5560.6
8,60,5408.84
9,60,5197.39
10,60,5041.29
11,60,6030.39
12,60,6566.2
13,60,7298.69
14,60,9179.41
15,60,10907.2
16,60,19386.6
17,60,8808.48
18,60,6102.5
19,60,5645.35
0,61,2762.58
1,61,2434.99
2,61,3119.48
3,61,9763.28
4,61,20825.5
5,61,17531.8
6,61,16344.4
7,61,24917.7
8,61,29362.4
9,61,61113.6
10,61,8991.36
11,61,69096.1
12,61,45780.2
13,61,52880.5
14,61,47137.1
15,61,68137.8
16,61,92094.8
17,61,74345.6
18,61,78713
19,61,56305.1
0,61,2512.02
1,61,5843.28
2,61,5730.44
3,61,4321.71
4,61,5157.65
5,61,22146.2
6,61,56824.9
7,61,54152.1
8,61,32346.9
9,61,29084.5
10,61,16902.5
11,61,19529
12,61,17410.6
13,61,23559
14,61,25803.1
15,61,25228.5
16,61,28415.3
17,61,22948.2
18,61,28861.9
19,61,32224.6
0,61,13926.7
1,61,13478.8
2,61,14789.6
3,61,16005.1
4,61,10752.2
5,61,12239.9
6,61,11888.2
7,61,7909.83
8,61,8716.77
9,61,9710.59
10,61,9711.34
11,61,14009
12,61,20827
13,61,19140.1
14,61,51047.9
15,61,31284
16,61,49652.7
17,61,52429
18,61,75239.4
19,61,70872.3
0,61,1427.73
1,61,1459.94
2,61,1961.35
3,61,2362.17
4,61,3013.47
5,61,7491.51
6,61,8957.62
7,61,9384.45
8,61,8900.46
9,61,8079.2
10,61,9456.02
11,61,9259.1
12,61,10672.3
13,61,12040.6
14,61,14206.4
15,61,15703.3
16,61,16544.6
17,61,15909.1
18,61,13958.9
19,61,13345.1
0,61,2857.5
1,61,3865.47
2,61,2802.31
3,61,2649.72
4,61,2262.14
5,61,2179.78
6,61,2533.04
7,61,2718.79
8,61,3209.88
9,61,3623.23
10,61,3793.66
11,61,4987.08
12,61,5796.42
13,61,6344.17
14,61,7069.09
15,61,9577.83
16,61,11102.2
17,61,13125.5
18,61,15950.7
19,61,13570.2
0,62,32129.3
1,62,28173
2,62,35115.5
3,62,71683.9
4,62,25344.5
5,62,17473.7
6,62,8680.12
7,62,4285.11
8,62,3428.19
9,62,2259.11
10,62,3871.9
11,62,10245.6
12,62,6526.12
13,62,33497.3
14,62,61568.5
15,62,65828.2
16,62,68951.3
17,62,101824
18,62,75504.3
19,62,66102.6
0,62,2067.43
1,62,2567.02
2,62,3029.78
3,62,4616.83
4,62,6936.79
5,62,7470.45
6,62,16368.5
7,62,16190.8
8,62,13839.6
9,62,15959.6
10,62,23530.7
11,62,24084.9
12,62,26471
13,62,33223
14,62,38187.3
15,62,39373.9
16,62,41284.6
17,62,30045.5
18,62,33125.2
19,62,27731.4
0,62,1612.9
1,62,1894.45
2,62,1492.01
3,62,1694.24
4,62,2028.87
5,62,2555.9
6,62,2594.83
7,62,2886.4
8,62,2303.53
9,62,2273.4
10,62,2495.58
11,62,2940.05
12,62,3460.84
13,62,4299.88
14,62,5310.37
15,62,7093.83
16,62,9017.53
17,62,13130.4
18,62,13535.9
19,62,12895.1
0,62,5068.79
1,62,6662.41
2,62,10327
3,62,5685.62
4,62,7572.68
5,62,6659.88
6,62,4444.16
7,62,2981.6
8,62,2518.71
9,62,3711.69
10,62,4612.91
11,62,8927.27
12,62,13612
13,62,13954.5
14,62,48303.9
15,62,61351.2
16,62,38789.8
17,62,28347.7
18,62,41667.2
19,62,24780.2
0,62,2330.25
1,62,2121.38
2,62,2893.07
3,62,3544.92
4,62,5624.51
5,62,6915.8
6,62,8844.6
7,62,9126.18
8,62,12880.3
9,62,13613.4
10,62,15387.9
11,62,11248.1
12,62,10898.5
13,62,11041.3
14,62,12805.1
15,62,11537.5
16,62,12393.3
17,62,13433.6
18,62,14686.3
19,62,11528.8
0,63,3505.33
1,63,3844.21
2,63,7117.08
3,63,9432.77
4,63,16789.6
5,63,19393.1
6,63,36702.4
7,63,50170.7
8,63,14348.8
9,63,37731.6
10,63,12670.1
11,63,10431.1
12,63,18799.8
13,63,11672.7
14,63,22889.7
15,63,29235.6
16,63,34168.8
17,63,36972.1
18,63,35685.9
19,63,28957.5
0,63,7655.58
1,63,6765.55
2,63,7571.81
3,63,16118.3
4,63,8365.96
5,63,6303.56
6,63,9745.33
7,63,11529.7
8,63,14708.5
9,63,21896.7
10,63,33171.7
11,63,65259.6
12,63,81024.4
13,63,74884.3
14,63,99809.3
15,63,105131
16,63,93780.6
17,63,80688.9
18,63,205684
19,63,121779
0,63,4372.33
1,63,10519.3
2,63,13641.4
3,63,29674.7
4,63,32130.8
5,63,5571.72
6,63,5332.22
7,63,12888.3
8,63,44382.2
9,63,354631
10,63,1.79149e+06
11,63,2.68057e+07
12,63,7.01891e+06
13,63,2.27859e+07
14,63,3.88799e+07
15,63,8.23717e+06
16,63,713428
17,63,492844
18,63,383447
19,63,346799
0,63,4725.91
1,63,10537
2,63,7155.96
3,63,12163.3
4,63,14985.4
5,63,12275.3
6,63,9946.68
7,63,20531.8
8,63,23536.4
9,63,15029.4
10,63,9554.65
11,63,11477.1
12,63,23301.8
13,63,14212.8
14,63,65918
15,63,197536
16,63,211491
17,63,100006
18,63,199892
19,63,185805
0,63,2817.69
1,63,2485.25
2,63,2446.75
3,63,1901.37
4,63,1828.55
5,63,1817.82
6,63,1952.13
7,63,2398.56
8,63,3489.11
9,63,4032.32
10,63,4644.49
11,63,4718.32
12,63,5342.54
13,63,4829.55
14,63,6132.25
15,63,7649.96
16,63,11468.4
17,63,11514.9
18,63,7288.61
19,63,7010.1
0,64,1924.95
1,64,1795.73
2,64,2307.49
3,64,3799.1
4,64,6022.86
5,64,8286.99
6,64,9221.25
7,64,10773.6
8,64,12961.8
9,64,21357.3
10,64,23821.2
11,64,23960.4
12,64,30809.7
13,64,37738.2
14,64,8433.38
15,64,13934.9
16,64,13758.7
17,64,17365.6
18,64,13689.6
19,64,34938.8
0,64,2023.15
1,64,2444.27
2,64,2538.2
3,64,4424.74
4,64,6946.83
5,64,8656.24
6,64,10254.8
7,64,8923.42
8,64,10584.2
9,64,11408.2
10,64,16792.8
11,64,18662.9
12,64,20774.7
13,64,22266.9
14,64,27823.7
15,64,32333.5
16,64,32373
17,64,47989.8
18,64,30511.5
19,64,31326.3
0,64,1430.92
1,64,1424.62
2,64,2417.84
3,64,2251.44
4,64,1420.63
5,64,1082.39
6,64,1029.66
7,64,1070.9
8,64,1280.56
9,64,1884.45
10,64,2110.81
11,64,2523.62
12,64,2768.17
13,64,3286.39
14,64,3298.6
15,64,3955.4
16,64,3913.58
17,64,4606.03
18,64,6010.94
19,64,5260.26
0,64,3618.7
1,64,3683.49
2,64,3962.43
3,64,3964.47
4,64,4165.63
5,64,4385.79
6,64,4863.37
7,64,5447.21
8,64,6218
9,64,5701.98
10,64,8875.68
11,64,10716.2
12,64,15525.3
13,64,17046
14,64,24866.5
15,64,20845.1
16,64,18012.2
17,64,14988.5
18,64,15036.9
19,64,13343.8
0,64,2319.87
1,64,2215.72
2,64,3280.88
3,64,2952.89
4,64,3420.1
5,64,4206.48
6,64,5298.15
7,64,6232.35
8,64,5554.09
9,64,13299.9
10,64,18925.3
11,64,22288.5
12,64,16403.1
13,64,15789.4
14,64,14226.7
15,64,15274.8
16,64,20415
17,64,26599
18,64,50275.2
19,64,37026.8
0,65,5212.59
