index,exposure,result
593,118,126.455
594,118,126.018
595,119,126.412
596,119,127.291
597,119,127.479
598,119,126.534
599,119,126.593
59,11,5.17339
5,1,0.310608
600,120,127.929
601,120,127.115
602,120,127.672
603,120,127.692
604,120,126.679
605,121,127.36
606,121,129.006
607,121,129.225
608,121,128.853
609,121,129.401
60,12,5.98969
610,122,128.72
611,122,128.814
612,122,129.108
613,122,130.053
614,122,128.954
615,123,130.535
616,123,130.088
617,123,130.165
618,123,129.524
619,123,130.096
61,12,6.04959
620,124,131.363
621,124,130.443
622,124,131.128
623,124,131.017
624,124,130.605
625,125,132.539
626,125,131.081
627,125,130.928
628,125,132.563
629,125,132.234
62,12,6.17855
630,126,132.189
631,126,132.148
632,126,132.607
633,126,131.899
634,126,131.879
635,127,133.9
636,127,133.915
637,127,133.601
638,127,133.204
639,127,133.136
63,12,5.98431
640,128,134.049
641,128,134.151
642,128,134.399
643,128,133.952
644,128,133.499
645,129,135.011
646,129,134.282
647,129,134.168
648,129,134.186
649,129,135.306
64,12,6.03202
650,130,133.821
651,130,134.764
652,130,135.925
653,130,135.494
654,130,136.082
655,131,134.877
656,131,136.305
657,131,137.008
658,131,135.048
659,131,136.317
65,13,6.73914
660,132,137.12
661,132,136.644
662,132,137.174
663,132,135.737
664,132,136.543
665,133,137.895
666,133,136.452
667,133,137.19
668,133,137.28
669,133,138.114
66,13,6.98442
670,134,138.406
671,134,138.185
672,134,139.446
673,134,137.358
674,134,138.89
675,135,138.518
676,135,137.851
677,135,139.127
678,135,139.373
679,135,138.448
67,13,7.07816
680,136,140.259
681,136,138.901
682,136,139.005
683,136,138.332
684,136,139.653
685,137,140.086
686,137,140.253
687,137,141.847
688,137,141.188
689,137,140.651
68,13,7.14459
690,138,140.726
691,138,141.528
692,138,142.205
693,138,141.671
694,138,140.137
695,139,141.951
696,139,140.54
697,139,142.596
698,139,141.855
699,139,141.978
69,13,6.87656
6,1,0.312618
700,140,143.221
701,140,142.694
702,140,141.972
703,140,143.039
704,140,143.132
705,141,142.805
706,141,143.894
707,141,142.864
708,141,143.278
709,141,142.729
70,14,8.50562
710,142,143.069
711,142,143.237
712,142,144.935
713,142,144.716
714,142,144.647
715,143,143.995
716,143,144.474
717,143,144.991
718,143,145.228
719,143,144.18
71,14,8.25641
720,144,145.681
721,144,145.46
722,144,145.826
723,144,145.573
724,144,146.547
725,145,145.549
726,145,146.859
